wine_ID,target
5316,5.9509892965618185
5210,5.115545529100481
3518,5.860980491513207
1622,4.967353150829645
2443,5.085438838569526
3521,6.249106620099477
5211,5.0848989397853135
4936,4.695984832957573
1161,5.900688301307177
5993,5.225811391223156
1035,6.09724564592368
3788,5.327450315703132
3130,6.559763273299342
864,5.908372511546425
4797,6.7531828560746465
2572,5.45008888888889
3397,5.771346681257351
311,6.791668852459017
6404,5.645
882,6.145824356948817
5334,5.315426140812328
5045,5.124922212412251
502,5.107929204738291
1817,4.761436320593729
4434,5.866170932890035
3816,5.34331036990485
4315,6.964926340242985
4442,5.091385003036028
170,6.609909090909091
1748,5.6220795980141505
3071,6.320651678016545
4275,5.989865297148675
4786,7.178254545454545
6263,5.594588301359787
2768,5.731866160417655
5697,5.705933613445379
1831,6.404548400454152
5452,5.176
6095,5.720939116817135
5579,5.43121111810004
3029,6.393573394679144
3694,5.146
641,5.416503980735269
5424,5.791937590078765
6380,5.368063636363637
1829,6.641630434782609
3476,6.863020202020202
48,5.212581270493759
3885,6.154851119681724
2799,6.493738095238095
1139,6.241714073249609
4323,6.055969048084421
5449,6.068100044210164
3728,6.486642420886607
3054,5.94995238095238
2657,6.397909642616038
3241,6.382861471861472
6022,5.818
3164,6.163332061473238
1990,4.853049943732135
444,6.234028571428571
6401,5.92
3141,6.0947470450319345
4068,6.309279415118932
5838,6.741945945945946
982,6.6319
831,6.24952678112937
202,5.621841430362921
4982,5.694097236186752
2830,5.7292087016434765
1414,6.457714394359312
2806,5.76210989010989
1806,5.007658889895208
3537,5.649134023676353
910,5.189676667635012
2401,5.795769137133309
2066,5.6098234654958725
6433,5.566277822339342
5126,5.766595154548997
4681,6.156
4459,5.852077009206606
4418,5.988863275644915
1362,6.211619005452704
2590,6.323830287571839
768,6.583639675849334
2308,5.1900784540175895
2551,5.85898705000941
6247,5.766811578299018
4817,6.241480607457372
1696,5.2825470363762514
861,5.828932828282828
4214,5.051692964147915
4948,5.1235869963369955
6046,6.469102380952381
4184,7.0994633967944045
1014,6.546
2033,5.627501221566301
2902,5.073353850994244
3493,6.936674509836297
1008,6.0500257010857075
495,6.892019532575753
5615,5.5613025308780015
3179,5.7825753338941075
2115,5.078654559532608
5097,5.075588235294117
3617,5.63858272704494
737,5.197055404832151
6040,5.743971428571429
3605,5.074877166015193
1531,6.125596672771673
6450,5.808551948051948
3688,6.630514516129032
771,5.837799413919414
2303,5.113229396056865
2531,4.2961746793407904
5658,5.149429664382486
3964,5.124678975821522
1034,5.132500563256577
5048,5.3822689075630255
2619,5.273771908778881
98,5.015902439024391
4492,6.340120634920634
4972,5.535991266854585
2339,5.85519971643202
1364,5.357960709395598
3365,6.680855392156863
2234,5.387756420177008
2149,6.609145792393323
4337,7.974
5056,5.007155649555756
2270,6.736982124654143
2132,5.586031425759711
661,6.727506313509912
3482,6.895833063300587
1237,6.243654599966522
4901,5.422517198973237
4995,5.402255812015318
6203,5.140716210536282
5740,5.787131134573488
1785,6.125845923120457
2178,5.126597717753936
4033,6.279731386233273
4046,6.93
143,5.737771153069795
5928,5.720134154121446
5769,5.708
6106,6.963808311688312
6006,4.817709085278601
3414,6.2282472251529555
6316,5.092232599642594
1644,5.81848790593505
499,5.226862075058721
729,5.228354761904762
5428,5.876
1828,5.810159096510135
3768,5.924146001396425
263,5.6148804281949936
6144,5.190507656148997
3671,6.955023681111334
1570,5.519132965418884
4374,5.1353852039653685
4954,5.338813105558389
3629,5.268645078946449
4456,5.073574539292401
5691,5.278066537717601
4688,6.012088888888889
3849,5.718152809760571
5077,5.11210497992694
3225,6.869096737636235
2070,5.104942393477108
2529,5.099348219274393
880,5.998836144962462
5592,5.078164565690535
4385,5.048929008143702
5921,6.5159928861788625
6196,5.686685577208762
1467,6.633593962183385
2650,5.1379980258133395
533,5.789270853845045
4587,6.39195617073053
1189,5.035123385087634
5070,5.639234603591272
3582,6.012056002137397
4988,5.16562252707485
3118,6.914666666666666
1524,5.291655172413794
528,6.55
6184,6.175719400527011
42,5.212581270493759
3932,6.349993668759673
4697,7.003591388205605
4202,6.731169693655869
3411,6.001
2141,5.173362201982062
1380,6.733679281650249
558,5.429953925426728
5644,4.891585109342817
2623,6.659048652482631
4189,5.362740604175685
1290,5.39055
4549,5.39543419516331
6057,5.755612332112332
2235,5.596134139747234
4059,6.059718008315356
2756,5.3058668359176115
6114,5.32915670986139
2193,6.072153488050131
1906,5.826848383500558
3955,6.031571894321807
3986,6.409873704647679
2323,6.399566404775776
5104,6.788
148,6.257095383954437
572,5.330763021570696
14,5.234921929080641
124,5.964506613953795
593,5.018
3961,5.053056963274531
4612,5.16525484825841
5168,5.6880986749151345
2043,6.170530207408026
5295,5.98864583603243
2601,5.919932935271721
5655,4.828657142857143
1563,6.423242424242424
5169,5.874
2457,5.626429655769194
4630,5.987592295302145
5815,5.960267104873649
3175,5.907396611743241
2131,5.586031425759711
1281,6.806234639887264
1746,5.86736908840303
1391,6.4026578947368415
