wine_ID,target
5316,5.986674785614014
5210,5.465428352355957
3518,6.066979885101318
1622,4.794088363647461
2443,5.491881847381592
3521,6.427472114562988
5211,5.330211162567139
4936,4.39362096786499
1161,5.725523471832275
5993,5.752797603607178
1035,6.068762302398682
3788,5.713991165161133
3130,6.56034517288208
864,5.839780807495117
4797,6.648110866546631
2572,5.41459321975708
3397,6.057260036468506
311,6.566925525665283
6404,5.296376705169678
882,6.403553485870361
5334,5.443274021148682
5045,5.145386219024658
502,4.706637859344482
1817,5.261791229248047
4434,5.733348369598389
3816,5.827138423919678
4315,6.8233537673950195
4442,5.699290752410889
170,6.602792739868164
1748,5.901371955871582
3071,6.350587844848633
4275,5.773406028747559
4786,6.774256229400635
6263,5.367973327636719
2768,5.195121765136719
5697,5.657036781311035
1831,6.627028942108154
5452,5.870093822479248
6095,5.157317638397217
5579,5.663740634918213
3029,6.553503513336182
3694,5.76488733291626
641,5.587910175323486
5424,6.137797832489014
6380,5.285440921783447
1829,6.308737277984619
3476,6.495824813842773
48,5.70730447769165
3885,6.6894049644470215
2799,6.894536972045898
1139,6.490331172943115
4323,6.236415386199951
5449,5.7855119705200195
3728,6.959338665008545
3054,5.885960102081299
2657,6.515564441680908
3241,6.321719169616699
6022,5.662131309509277
3164,5.963902473449707
1990,4.448655605316162
444,6.5860748291015625
6401,5.860226631164551
3141,5.902292728424072
4068,6.389164447784424
5838,6.859689712524414
982,6.098330974578857
831,6.579383373260498
202,5.532464981079102
4982,5.953500747680664
2830,6.376060962677002
1414,6.397602081298828
2806,5.737078666687012
1806,4.816696643829346
3537,5.778177738189697
910,5.737161159515381
2401,5.723290920257568
2066,5.684227466583252
6433,5.4029364585876465
5126,5.857951641082764
4681,6.023231029510498
4459,5.970798969268799
4418,5.762879371643066
1362,6.359249591827393
2590,6.307182312011719
768,5.954337120056152
2308,5.45396614074707
2551,5.726034164428711
6247,5.7741923332214355
4817,6.256221771240234
1696,5.981165409088135
861,5.934713840484619
4214,5.60804557800293
4948,5.10701322555542
6046,6.263240814208984
4184,6.82250452041626
1014,5.818068504333496
2033,6.028197765350342
2902,5.659731864929199
3493,7.184058666229248
1008,5.898465156555176
495,6.570529460906982
5615,5.598522186279297
3179,5.94474458694458
2115,5.73637580871582
5097,5.153121471405029
3617,5.98531436920166
737,5.520237445831299
6040,5.909291744232178
3605,5.583373069763184
1531,6.052822589874268
6450,5.890864372253418
3688,6.77571439743042
771,5.583098411560059
2303,5.5346574783325195
2531,4.626804351806641
5658,5.140356540679932
3964,5.493649005889893
1034,4.926466464996338
5048,5.682753562927246
2619,5.5509724617004395
98,4.93336296081543
4492,6.452366352081299
4972,5.79130220413208
2339,5.912410736083984
1364,6.286131381988525
3365,6.8646392822265625
2234,6.046189785003662
2149,6.66011381149292
4337,5.66628360748291
5056,5.103482723236084
2270,6.337460517883301
2132,6.0514912605285645
661,7.007789134979248
3482,6.487039089202881
1237,6.319084644317627
4901,5.840453624725342
4995,5.158653736114502
6203,5.288451194763184
5740,6.053922653198242
1785,6.624955654144287
2178,5.8155837059021
4033,6.305866241455078
4046,5.839622974395752
143,5.862745761871338
5928,5.805973052978516
5769,5.576451301574707
6106,6.237098217010498
6006,4.80770206451416
3414,6.2992072105407715
6316,5.157060146331787
1644,5.898426055908203
499,5.316616058349609
729,4.541791915893555
5428,6.024044513702393
1828,5.701990604400635
3768,6.300858020782471
263,5.888407230377197
6144,5.1751179695129395
3671,6.91541051864624
1570,5.766967296600342
4374,5.5318989753723145
4954,5.48891544342041
3629,5.545579433441162
4456,5.744507789611816
5691,5.566434860229492
4688,5.604870319366455
3849,6.1507110595703125
5077,5.301064491271973
3225,7.002384185791016
2070,4.927200794219971
2529,5.498392105102539
880,5.756790637969971
5592,5.383650302886963
4385,5.762466907501221
5921,6.196044921875
6196,6.018340587615967
1467,6.746551036834717
2650,5.66187858581543
533,5.678718566894531
4587,6.453074932098389
1189,4.7850871086120605
5070,5.393168926239014
3582,5.888725757598877
4988,5.249492168426514
3118,6.9249701499938965
1524,5.710180759429932
528,6.456037998199463
6184,6.8463335037231445
42,5.70730447769165
3932,6.685516834259033
4697,7.07327127456665
4202,7.005503177642822
3411,6.011374473571777
2141,6.039595127105713
1380,6.560914516448975
558,5.861591815948486
5644,5.339187145233154
2623,6.460974216461182
4189,5.728346347808838
1290,5.489687442779541
4549,6.105264186859131
6057,6.078954219818115
2235,5.140721797943115
4059,6.509241104125977
2756,5.934534072875977
6114,5.286623477935791
2193,5.944517612457275
1906,5.733632564544678
3955,6.4330878257751465
3986,6.13490104675293
2323,6.492431163787842
5104,6.264035701751709
148,6.442946910858154
572,5.5658183097839355
14,5.987800598144531
124,5.804541110992432
593,4.90177059173584
3961,5.47831392288208
4612,5.76315450668335
5168,5.877536296844482
2043,6.349209785461426
5295,5.941520690917969
2601,5.956830024719238
5655,4.994788646697998
1563,6.653563022613525
5169,6.306868553161621
2457,6.185208320617676
4630,6.235655784606934
5815,5.857478618621826
3175,6.181236743927002
2131,6.0514912605285645
1281,6.122926235198975
1746,5.972518444061279
1391,6.699500560760498
3594,6.318461894989014
1615,6.259373664855957
979,5.251968860626221
3266,6.786628723144531
733,5.712510585784912
5190,5.760870456695557
2653,5.503586292266846
2526,6.551369667053223
526,5.599684238433838
4364,6.231878280639648
4762,6.003947734832764
5022,5.290740013122559
5959,6.460990905761719
1066,5.469598770141602
5540,5.438328266143799
2990,6.740188121795654
2714,5.751783847808838
4160,5.646508693695068
119,5.665152072906494
318,6.396439075469971
2817,6.294332027435303
6078,6.246145725250244
206,5.7718987464904785
5612,5.247783184051514
4721,6.101921558380127
4482,6.641268253326416
3522,5.623951435089111
3382,6.659664154052734
3710,5.302414417266846
3545,5.929189205169678
1277,5.606945991516113
4231,6.790994644165039
6160,5.611044406890869
2456,6.185208320617676
3064,5.7052812576293945
2224,6.2678303718566895
4631,6.341610431671143
6145,5.774799823760986
1749,5.985968589782715
5907,5.996870517730713
4553,6.962057113647461
6231,5.092674732208252
6434,5.694789409637451
2819,6.4673943519592285
6436,6.168335914611816
5058,4.698714733123779
3814,6.10770320892334
467,5.243795871734619
5352,6.30513334274292
3836,6.765541076660156
2824,5.777158737182617
4307,6.372835636138916
1145,5.399818420410156
5764,6.198741436004639
735,5.460635662078857
944,5.3992133140563965
3407,5.7659173011779785
2682,6.255640506744385
2407,6.311583995819092
3287,6.355767726898193
812,4.597338676452637
991,5.163765907287598
695,5.765381336212158
2631,6.50777006149292
4674,6.422160625457764
1132,5.620816707611084
3822,6.701552867889404
5970,5.532050132751465
1881,5.645538806915283
1001,5.5986785888671875
1278,5.518839359283447
6158,5.164104461669922
5475,5.43461275100708
4783,5.605749607086182
4322,6.2754316329956055
5397,6.07677698135376
5440,5.15054178237915
4711,6.397439002990723
4240,6.02964973449707
5342,6.157705783843994
5885,5.4496989250183105
15,6.453079700469971
2795,6.111904144287109
144,6.1812052726745605
252,5.3718180656433105
519,5.6773200035095215
287,5.693575859069824
597,6.09217643737793
5878,5.836542129516602
214,6.293925762176514
5488,5.546324253082275
2521,6.551369667053223
4937,5.951632976531982
3442,5.94984769821167
4778,6.272827625274658
12,5.9765143394470215
5421,5.411983489990234
3981,6.336353302001953
4281,6.188944339752197
3895,6.287426948547363
472,6.459999084472656
993,5.249053001403809
2455,5.842912673950195
233,5.701841354370117
4534,6.68945837020874
4149,7.24330997467041
1160,6.040743350982666
2865,6.087489604949951
4314,6.445598125457764
509,5.938427448272705
1246,6.198441028594971
2915,6.397669792175293
1977,5.684847354888916
4150,4.767314434051514
1520,5.691431522369385
5698,5.133846282958984
5831,5.439412593841553
2891,5.994176387786865
5829,5.439412593841553
6235,5.28556489944458
4857,6.214510917663574
6119,6.522737503051758
1180,4.9416584968566895
863,6.473472595214844
6245,4.955121994018555
3714,5.895343780517578
2949,5.375211715698242
2223,6.033541202545166
4285,6.3403472900390625
2579,5.404611110687256
4431,6.387391567230225
294,4.461968898773193
2340,5.889205455780029
6174,6.059394359588623
693,5.712557315826416
2955,6.327683925628662
4324,6.452824592590332
5553,5.369877338409424
3158,6.842738628387451
1597,5.560507297515869
4379,5.286526203155518
6139,5.710017204284668
6234,5.28556489944458
2048,5.591660499572754
2931,6.3754987716674805
5987,5.817734241485596
1870,5.918054103851318
4751,6.10322904586792
4246,6.637144565582275
347,5.760794162750244
2310,5.768455982208252
5919,6.085206508636475
5660,5.255148410797119
2534,5.925987243652344
4768,5.93657112121582
5195,5.4022979736328125
6137,5.866354465484619
3438,5.741674423217773
773,5.905554294586182
1590,6.597172737121582
1571,5.915716171264648
5143,5.55162239074707
4479,4.95471715927124
1921,6.018960475921631
4127,5.996741771697998
3536,6.228439807891846
4359,5.704946041107178
1526,5.843605995178223
1051,5.476515293121338
5422,5.4671549797058105
6210,4.9074602127075195
3177,5.8942131996154785
