wine_ID,target
5316,5.901563591280022
5210,5.271922896732024
3518,5.523339146974891
1622,4.926651493632489
2443,4.993997649910074
3521,6.346065876062891
5211,4.893512523976389
4936,4.399651189868272
1161,6.00000005227128
5993,5.299802767828747
1035,6.425457758805016
3788,5.253640798004601
3130,6.625396620614405
864,6.269166030307591
4797,6.9162174624578405
2572,5.66580633552835
3397,5.492566967797568
311,6.1312426973809275
6404,5.137140370722059
882,5.999998999987283
5334,5.227839206606952
5045,4.969941923248476
502,4.835480815711359
1817,4.786234318891183
4434,5.794140024334366
3816,5.389558764129116
4315,6.999998095846921
4442,5.000000765679307
170,6.0558508315024735
1748,5.9763028563241605
3071,6.676068105122972
4275,5.999999982800674
4786,7.593191518154935
6263,5.575257576059284
2768,5.999999839094559
5697,5.999998100136666
1831,6.268676010088393
5452,4.999998449905108
6095,6.000000260099051
5579,5.787046837404767
3029,6.188020527429599
3694,4.999999898254857
641,5.560514826066252
5424,5.686519104800691
6380,5.268614671735485
1829,6.999999705863854
3476,7.065910874665505
48,5.189698552838266
3885,6.000000618906982
2799,6.625050845943762
1139,6.047502905814978
4323,5.7502316098118404
5449,6.256446501143812
3728,6.767461651187889
3054,6.260509866853222
2657,6.79740498581738
3241,6.273366822738134
6022,5.927885200059824
3164,5.941112474505396
1990,4.5163888053831105
444,5.340302366314979
6401,5.986132340441778
3141,5.805998634582277
4068,5.999999708634128
5838,6.66472828118511
982,6.229054280365663
831,6.062039881098615
202,5.857387244658752
4982,6.044043107681131
2830,5.493929118432476
1414,6.473532141245894
2806,5.235513138402535
1806,4.9999999330465235
3537,5.675607933008921
910,5.122262978376012
2401,5.545488803000774
2066,5.621912471927472
6433,5.384185229793323
5126,5.999993543533273
4681,5.839446323025461
4459,5.8805102791895445
4418,6.000000290868994
1362,6.217704450661969
2590,6.421151111648699
768,6.999999488551934
2308,4.999999189453192
2551,6.000004128317792
6247,5.742900692105792
4817,6.5398962697402165
1696,4.9954442198944635
861,6.1262164392150495
4214,5.000000221177683
4948,5.24791572002917
6046,6.473500666112806
4184,7.19802645748155
1014,5.5919758518841975
2033,5.648365293218523
2902,4.999997488058838
3493,6.99999968457553
1008,6.231141795545745
495,6.317140725777455
5615,5.353385061305107
3179,5.6061829666056
2115,5.000000003175563
5097,5.282069717149639
3617,5.748606001686161
737,5.000000261281236
6040,5.843158133847991
3605,5.0000069792039215
1531,6.1088504555837195
6450,5.570645210608861
3688,6.638201335747717
771,6.561790210511116
2303,5.179170111385653
2531,4.000000641521136
5658,5.21103356448881
3964,5.13508921159651
1034,4.909621070002623
5048,5.427382285670475
2619,5.496408179315085
98,4.755126755244655
4492,6.309634083679572
4972,5.615558722775733
2339,5.999999062730016
1364,4.999999417836008
3365,6.569449895052324
2234,5.370273295398194
2149,6.4458888749348455
4337,7.999999972456187
